"item";"gastos";"mes";"anno";"id"
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"septiembre";"2022";1097
"ARRIENDO DE OFICINA MÓVIL";"0";"septiembre";"2022";1097
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"septiembre";"2022";1097
"SERVICIOS MENORES";"436.646";"septiembre";"2022";1097
"COVID-19 PERSONAL DE APOYO";"0";"septiembre";"2022";1097
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"855.868";"octubre";"2022";1097
"TELEFONÍA";"75.406";"octubre";"2022";1097
"TRASLACIÓN";"2.009.816";"octubre";"2022";1097
"DIFUSIÓN";"0";"octubre";"2022";1097
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"octubre";"2022";1097
"ARRIENDO DE INMUEBLE";"763.190";"octubre";"2022";1097
"CONSUMOS BÁSICOS";"0";"octubre";"2022";1097
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"166.665";"octubre";"2022";1097
"MATERIALES DE OFICINA";"0";"octubre";"2022";1097
"CORRESPONDENCIA";"32.520";"octubre";"2022";1097
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"octubre";"2022";1097
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"octubre";"2022";1097
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"octubre";"2022";1097
"SEGUROS DE BIENES";"0";"octubre";"2022";1097
"ARRIENDO DE OFICINAS VIRTUALES";"0";"octubre";"2022";1097
"SERVICIOS WEB";"0";"octubre";"2022";1097
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"octubre";"2022";1097
"ARRIENDO DE OFICINA MÓVIL";"0";"octubre";"2022";1097
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"octubre";"2022";1097
"SERVICIOS MENORES";"600.000";"octubre";"2022";1097
"COVID-19 PERSONAL DE APOYO";"0";"octubre";"2022";1097
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"314.507";"noviembre";"2022";1097
"TELEFONÍA";"75.174";"noviembre";"2022";1097
"TRASLACIÓN";"2.776.932";"noviembre";"2022";1097
"DIFUSIÓN";"0";"noviembre";"2022";1097
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"noviembre";"2022";1097
"ARRIENDO DE INMUEBLE";"763.190";"noviembre";"2022";1097
"CONSUMOS BÁSICOS";"108.111";"noviembre";"2022";1097
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"166.665";"noviembre";"2022";1097
"MATERIALES DE OFICINA";"14.446";"noviembre";"2022";1097
"CORRESPONDENCIA";"15.252";"noviembre";"2022";1097
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"noviembre";"2022";1097
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"noviembre";"2022";1097
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"noviembre";"2022";1097
"SEGUROS DE BIENES";"0";"noviembre";"2022";1097
"ARRIENDO DE OFICINAS VIRTUALES";"0";"noviembre";"2022";1097
"SERVICIOS WEB";"0";"noviembre";"2022";1097
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"noviembre";"2022";1097
"ARRIENDO DE OFICINA MÓVIL";"0";"noviembre";"2022";1097
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"noviembre";"2022";1097
"SERVICIOS MENORES";"600.000";"noviembre";"2022";1097
"COVID-19 PERSONAL DE APOYO";"0";"noviembre";"2022";1097
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"258.581";"diciembre";"2022";1097
"TELEFONÍA";"75.175";"diciembre";"2022";1097
"TRASLACIÓN";"2.622.602";"diciembre";"2022";1097
"DIFUSIÓN";"166.648";"diciembre";"2022";1097
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"diciembre";"2022";1097
"ARRIENDO DE INMUEBLE";"763.190";"diciembre";"2022";1097
"CONSUMOS BÁSICOS";"114.791";"diciembre";"2022";1097
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"630.095";"diciembre";"2022";1097
"MATERIALES DE OFICINA";"0";"diciembre";"2022";1097
"CORRESPONDENCIA";"37.840";"diciembre";"2022";1097
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"diciembre";"2022";1097
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"diciembre";"2022";1097
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"diciembre";"2022";1097
"SEGUROS DE BIENES";"0";"diciembre";"2022";1097
"ARRIENDO DE OFICINAS VIRTUALES";"0";"diciembre";"2022";1097
"SERVICIOS WEB";"0";"diciembre";"2022";1097
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"diciembre";"2022";1097
"ARRIENDO DE OFICINA MÓVIL";"0";"diciembre";"2022";1097
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"diciembre";"2022";1097
"SERVICIOS MENORES";"600.000";"diciembre";"2022";1097
"COVID-19 PERSONAL DE APOYO";"0";"diciembre";"2022";1097
NA;NA;"enero";"2023";1097
NA;NA;"febrero";"2023";1097
NA;NA;"marzo";"2023";1097
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"0";"marzo";"2022";1098
"TELEFONÍA";"286.517";"marzo";"2022";1098
"TRASLACIÓN";"523.026";"marzo";"2022";1098
"DIFUSIÓN";"0";"marzo";"2022";1098
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"31.68";"marzo";"2022";1098
"ARRIENDO DE INMUEBLE";"0";"marzo";"2022";1098
"CONSUMOS BÁSICOS";"0";"marzo";"2022";1098
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"marzo";"2022";1098
"MATERIALES DE OFICINA";"30.015";"marzo";"2022";1098
"CORRESPONDENCIA";"0";"marzo";"2022";1098
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"marzo";"2022";1098
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"marzo";"2022";1098
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"marzo";"2022";1098
"SEGUROS DE BIENES";"0";"marzo";"2022";1098
"ARRIENDO DE OFICINAS VIRTUALES";"0";"marzo";"2022";1098
"SERVICIOS WEB";"0";"marzo";"2022";1098
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"marzo";"2022";1098
"ARRIENDO DE OFICINA MÓVIL";"0";"marzo";"2022";1098
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"marzo";"2022";1098
"SERVICIOS MENORES";"333.333";"marzo";"2022";1098
"COVID-19 PERSONAL DE APOYO";"0";"marzo";"2022";1098
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"0";"abril";"2022";1098
"TELEFONÍA";"332.606";"abril";"2022";1098
"TRASLACIÓN";"722.937";"abril";"2022";1098
"DIFUSIÓN";"6.228";"abril";"2022";1098
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"396.344";"abril";"2022";1098
"ARRIENDO DE INMUEBLE";"906.333";"abril";"2022";1098
"CONSUMOS BÁSICOS";"0";"abril";"2022";1098
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"abril";"2022";1098
"MATERIALES DE OFICINA";"2.608";"abril";"2022";1098
"CORRESPONDENCIA";"0";"abril";"2022";1098
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"abril";"2022";1098
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"abril";"2022";1098
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"abril";"2022";1098
"SEGUROS DE BIENES";"0";"abril";"2022";1098
"ARRIENDO DE OFICINAS VIRTUALES";"0";"abril";"2022";1098
"SERVICIOS WEB";"19.829";"abril";"2022";1098
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"abril";"2022";1098
"ARRIENDO DE OFICINA MÓVIL";"0";"abril";"2022";1098
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"abril";"2022";1098
"SERVICIOS MENORES";"500";"abril";"2022";1098
"COVID-19 PERSONAL DE APOYO";"0";"abril";"2022";1098
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"49.607";"mayo";"2022";1098
"TELEFONÍA";"47.626";"mayo";"2022";1098
"TRASLACIÓN";"798.41";"mayo";"2022";1098
"DIFUSIÓN";"0";"mayo";"2022";1098
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"mayo";"2022";1098
"ARRIENDO DE INMUEBLE";"490";"mayo";"2022";1098
"CONSUMOS BÁSICOS";"0";"mayo";"2022";1098
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"mayo";"2022";1098
"MATERIALES DE OFICINA";"0";"mayo";"2022";1098
"CORRESPONDENCIA";"0";"mayo";"2022";1098
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"mayo";"2022";1098
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"mayo";"2022";1098
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"mayo";"2022";1098
"SEGUROS DE BIENES";"0";"mayo";"2022";1098
"ARRIENDO DE OFICINAS VIRTUALES";"0";"mayo";"2022";1098
"SERVICIOS WEB";"0";"mayo";"2022";1098
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"mayo";"2022";1098
"ARRIENDO DE OFICINA MÓVIL";"0";"mayo";"2022";1098
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"mayo";"2022";1098
"SERVICIOS MENORES";"500";"mayo";"2022";1098
"COVID-19 PERSONAL DE APOYO";"0";"mayo";"2022";1098
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"681.620";"junio";"2022";1098
"TELEFONÍA";"47.626";"junio";"2022";1098
"TRASLACIÓN";"1.333.158";"junio";"2022";1098
"DIFUSIÓN";"1.531.194";"junio";"2022";1098
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"junio";"2022";1098
"ARRIENDO DE INMUEBLE";"490.000";"junio";"2022";1098
"CONSUMOS BÁSICOS";"0";"junio";"2022";1098
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"junio";"2022";1098
"MATERIALES DE OFICINA";"85.034";"junio";"2022";1098
"CORRESPONDENCIA";"9.443";"junio";"2022";1098
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"junio";"2022";1098
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"junio";"2022";1098
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"junio";"2022";1098
"SEGUROS DE BIENES";"0";"junio";"2022";1098
"ARRIENDO DE OFICINAS VIRTUALES";"0";"junio";"2022";1098
"SERVICIOS WEB";"0";"junio";"2022";1098
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"junio";"2022";1098
"ARRIENDO DE OFICINA MÓVIL";"0";"junio";"2022";1098
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"junio";"2022";1098
"SERVICIOS MENORES";"500.000";"junio";"2022";1098
"COVID-19 PERSONAL DE APOYO";"0";"junio";"2022";1098
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"670.700";"julio";"2022";1098
"TELEFONÍA";"47.626";"julio";"2022";1098
"TRASLACIÓN";"1.337.817";"julio";"2022";1098
"DIFUSIÓN";"245.735";"julio";"2022";1098
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"julio";"2022";1098
"ARRIENDO DE INMUEBLE";"490.000";"julio";"2022";1098
"CONSUMOS BÁSICOS";"0";"julio";"2022";1098
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"julio";"2022";1098
"MATERIALES DE OFICINA";"153.605";"julio";"2022";1098
"CORRESPONDENCIA";"0";"julio";"2022";1098
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"julio";"2022";1098
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"julio";"2022";1098
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"julio";"2022";1098
"SEGUROS DE BIENES";"0";"julio";"2022";1098
"ARRIENDO DE OFICINAS VIRTUALES";"0";"julio";"2022";1098
"SERVICIOS WEB";"0";"julio";"2022";1098
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"julio";"2022";1098
"ARRIENDO DE OFICINA MÓVIL";"0";"julio";"2022";1098
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"julio";"2022";1098
"SERVICIOS MENORES";"500.000";"julio";"2022";1098
"COVID-19 PERSONAL DE APOYO";"0";"julio";"2022";1098
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"0";"agosto";"2022";1098
"TELEFONÍA";"47.626";"agosto";"2022";1098
"TRASLACIÓN";"1.161.559";"agosto";"2022";1098
"DIFUSIÓN";"357.000";"agosto";"2022";1098
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"agosto";"2022";1098
"ARRIENDO DE INMUEBLE";"490.000";"agosto";"2022";1098
"CONSUMOS BÁSICOS";"0";"agosto";"2022";1098
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"729.990";"agosto";"2022";1098
"MATERIALES DE OFICINA";"63.062";"agosto";"2022";1098
"CORRESPONDENCIA";"0";"agosto";"2022";1098
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"agosto";"2022";1098
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"agosto";"2022";1098
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"agosto";"2022";1098
"SEGUROS DE BIENES";"0";"agosto";"2022";1098
"ARRIENDO DE OFICINAS VIRTUALES";"0";"agosto";"2022";1098
"SERVICIOS WEB";"0";"agosto";"2022";1098
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"agosto";"2022";1098
"ARRIENDO DE OFICINA MÓVIL";"0";"agosto";"2022";1098
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"agosto";"2022";1098
"SERVICIOS MENORES";"500.000";"agosto";"2022";1098
"COVID-19 PERSONAL DE APOYO";"0";"agosto";"2022";1098
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"225.931";"septiembre";"2022";1098
"TELEFONÍA";"47.626";"septiembre";"2022";1098
"TRASLACIÓN";"2.288.972";"septiembre";"2022";1098
"DIFUSIÓN";"1.424.808";"septiembre";"2022";1098
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"septiembre";"2022";1098
"ARRIENDO DE INMUEBLE";"490.000";"septiembre";"2022";1098
"CONSUMOS BÁSICOS";"0";"septiembre";"2022";1098
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"243.540";"septiembre";"2022";1098
"MATERIALES DE OFICINA";"30.066";"septiembre";"2022";1098
"CORRESPONDENCIA";"117.237";"septiembre";"2022";1098
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"septiembre";"2022";1098
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"septiembre";"2022";1098
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"septiembre";"2022";1098
"SEGUROS DE BIENES";"0";"septiembre";"2022";1098
"ARRIENDO DE OFICINAS VIRTUALES";"0";"septiembre";"2022";1098
"SERVICIOS WEB";"0";"septiembre";"2022";1098
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"septiembre";"2022";1098
"ARRIENDO DE OFICINA MÓVIL";"0";"septiembre";"2022";1098
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"septiembre";"2022";1098
"SERVICIOS MENORES";"500.000";"septiembre";"2022";1098
"COVID-19 PERSONAL DE APOYO";"0";"septiembre";"2022";1098
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"225.931";"octubre";"2022";1098
"TELEFONÍA";"47.626";"octubre";"2022";1098
"TRASLACIÓN";"2.021.721";"octubre";"2022";1098
"DIFUSIÓN";"761.600";"octubre";"2022";1098
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"octubre";"2022";1098
"ARRIENDO DE INMUEBLE";"142.258";"octubre";"2022";1098
"CONSUMOS BÁSICOS";"0";"octubre";"2022";1098
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"octubre";"2022";1098
"MATERIALES DE OFICINA";"0";"octubre";"2022";1098
"CORRESPONDENCIA";"822";"octubre";"2022";1098
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"octubre";"2022";1098
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"octubre";"2022";1098
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"octubre";"2022";1098
"SEGUROS DE BIENES";"0";"octubre";"2022";1098
"ARRIENDO DE OFICINAS VIRTUALES";"0";"octubre";"2022";1098
"SERVICIOS WEB";"0";"octubre";"2022";1098
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"octubre";"2022";1098
"ARRIENDO DE OFICINA MÓVIL";"0";"octubre";"2022";1098
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"octubre";"2022";1098
"SERVICIOS MENORES";"500.000";"octubre";"2022";1098
"COVID-19 PERSONAL DE APOYO";"0";"octubre";"2022";1098
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"1.000.000";"noviembre";"2022";1098
"TELEFONÍA";"47.626";"noviembre";"2022";1098
"TRASLACIÓN";"1.093.542";"noviembre";"2022";1098
"DIFUSIÓN";"821.045";"noviembre";"2022";1098
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"noviembre";"2022";1098
"ARRIENDO DE INMUEBLE";"1.740.000";"noviembre";"2022";1098
"CONSUMOS BÁSICOS";"0";"noviembre";"2022";1098
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"noviembre";"2022";1098
"MATERIALES DE OFICINA";"0";"noviembre";"2022";1098
"CORRESPONDENCIA";"0";"noviembre";"2022";1098
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"noviembre";"2022";1098
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"noviembre";"2022";1098
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"noviembre";"2022";1098
"SEGUROS DE BIENES";"0";"noviembre";"2022";1098
"ARRIENDO DE OFICINAS VIRTUALES";"0";"noviembre";"2022";1098
"SERVICIOS WEB";"0";"noviembre";"2022";1098
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"noviembre";"2022";1098
"ARRIENDO DE OFICINA MÓVIL";"0";"noviembre";"2022";1098
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"noviembre";"2022";1098
"SERVICIOS MENORES";"500.000";"noviembre";"2022";1098
"COVID-19 PERSONAL DE APOYO";"0";"noviembre";"2022";1098
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"1.000.000";"diciembre";"2022";1098
"TELEFONÍA";"47.626";"diciembre";"2022";1098
"TRASLACIÓN";"1.256.437";"diciembre";"2022";1098
"DIFUSIÓN";"404.600";"diciembre";"2022";1098
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"diciembre";"2022";1098
"ARRIENDO DE INMUEBLE";"1.305.000";"diciembre";"2022";1098
"CONSUMOS BÁSICOS";"0";"diciembre";"2022";1098
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"diciembre";"2022";1098
"MATERIALES DE OFICINA";"0";"diciembre";"2022";1098
"CORRESPONDENCIA";"0";"diciembre";"2022";1098
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"diciembre";"2022";1098
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"diciembre";"2022";1098
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"diciembre";"2022";1098
"SEGUROS DE BIENES";"0";"diciembre";"2022";1098
"ARRIENDO DE OFICINAS VIRTUALES";"0";"diciembre";"2022";1098
"SERVICIOS WEB";"0";"diciembre";"2022";1098
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"diciembre";"2022";1098
"ARRIENDO DE OFICINA MÓVIL";"0";"diciembre";"2022";1098
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"diciembre";"2022";1098
"SERVICIOS MENORES";"500.000";"diciembre";"2022";1098
"COVID-19 PERSONAL DE APOYO";"0";"diciembre";"2022";1098
NA;NA;"enero";"2023";1098
NA;NA;"febrero";"2023";1098
NA;NA;"marzo";"2023";1098
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"1.170.028";"marzo";"2022";1009
"TELEFONÍA";"90.124";"marzo";"2022";1009
"TRASLACIÓN";"1.737.079";"marzo";"2022";1009
"DIFUSIÓN";"5.058";"marzo";"2022";1009
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"marzo";"2022";1009
"ARRIENDO DE INMUEBLE";"325.161";"marzo";"2022";1009
"CONSUMOS BÁSICOS";"0";"marzo";"2022";1009
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"-1.590";"marzo";"2022";1009
"MATERIALES DE OFICINA";"31.657";"marzo";"2022";1009
"CORRESPONDENCIA";"0";"marzo";"2022";1009
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"marzo";"2022";1009
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"marzo";"2022";1009
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"marzo";"2022";1009
"SEGUROS DE BIENES";"0";"marzo";"2022";1009
"ARRIENDO DE OFICINAS VIRTUALES";"0";"marzo";"2022";1009
"SERVICIOS WEB";"0";"marzo";"2022";1009
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"marzo";"2022";1009
"ARRIENDO DE OFICINA MÓVIL";"0";"marzo";"2022";1009
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"marzo";"2022";1009
"SERVICIOS MENORES";"0";"marzo";"2022";1009
"COVID-19 PERSONAL DE APOYO";"0";"marzo";"2022";1009
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"20.878";"abril";"2022";1009
"TELEFONÍA";"108.737";"abril";"2022";1009
"TRASLACIÓN";"2.764.685";"abril";"2022";1009
"DIFUSIÓN";"0";"abril";"2022";1009
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"abril";"2022";1009
"ARRIENDO DE INMUEBLE";"480.000";"abril";"2022";1009
"CONSUMOS BÁSICOS";"214.109";"abril";"2022";1009
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"673.322";"abril";"2022";1009
"MATERIALES DE OFICINA";"5.573";"abril";"2022";1009
"CORRESPONDENCIA";"174.037";"abril";"2022";1009
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"79.772";"abril";"2022";1009
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"abril";"2022";1009
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"abril";"2022";1009
"SEGUROS DE BIENES";"0";"abril";"2022";1009
"ARRIENDO DE OFICINAS VIRTUALES";"0";"abril";"2022";1009
"SERVICIOS WEB";"15.162";"abril";"2022";1009
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"abril";"2022";1009
"ARRIENDO DE OFICINA MÓVIL";"0";"abril";"2022";1009
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"abril";"2022";1009
"SERVICIOS MENORES";"500.000";"abril";"2022";1009
"COVID-19 PERSONAL DE APOYO";"0";"abril";"2022";1009
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"20.878";"mayo";"2022";1009
"TELEFONÍA";"106.672";"mayo";"2022";1009
"TRASLACIÓN";"3.031.530";"mayo";"2022";1009
"DIFUSIÓN";"0";"mayo";"2022";1009
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"mayo";"2022";1009
"ARRIENDO DE INMUEBLE";"480.000";"mayo";"2022";1009
"CONSUMOS BÁSICOS";"210.967";"mayo";"2022";1009
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"443.322";"mayo";"2022";1009
"MATERIALES DE OFICINA";"0";"mayo";"2022";1009
"CORRESPONDENCIA";"0";"mayo";"2022";1009
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"79.772";"mayo";"2022";1009
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"mayo";"2022";1009
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"mayo";"2022";1009
"SEGUROS DE BIENES";"0";"mayo";"2022";1009
"ARRIENDO DE OFICINAS VIRTUALES";"0";"mayo";"2022";1009
"SERVICIOS WEB";"0";"mayo";"2022";1009
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"mayo";"2022";1009
"ARRIENDO DE OFICINA MÓVIL";"0";"mayo";"2022";1009
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"mayo";"2022";1009
"SERVICIOS MENORES";"500.000";"mayo";"2022";1009
"COVID-19 PERSONAL DE APOYO";"0";"mayo";"2022";1009
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"20.878";"junio";"2022";1009
"TELEFONÍA";"865.812";"junio";"2022";1009
"TRASLACIÓN";"2.535.127";"junio";"2022";1009
"DIFUSIÓN";"0";"junio";"2022";1009
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"358.000";"junio";"2022";1009
"ARRIENDO DE INMUEBLE";"480.000";"junio";"2022";1009
"CONSUMOS BÁSICOS";"226.488";"junio";"2022";1009
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"133.332";"junio";"2022";1009
"MATERIALES DE OFICINA";"0";"junio";"2022";1009
"CORRESPONDENCIA";"0";"junio";"2022";1009
